user_id,reappeared,w1_events,w1_partners,w1_max_tie,w1_recip_frac,tenure_days,peer_w1_events,peer_w3_frac
1873246941085696646,0,3,1,4,1.0,33,1,0.0
2237227878842368121,0,3,2,2,0.0,32,0,0.0
1561144829411328635,0,4,1,1,0.0,33,2,0.0
1969313405730816276,0,4,2,2,0.0,34,0,0.0
2195264806846464087,0,3,4,1,0.0,30,2,0.0
1383637698215936083,0,3,3,3,0.3333333333333333,29,2,0.0
1478572397035520797,0,4,2,1,0.0,19,2,0.0
1570431026855936601,0,4,3,2,0.0,16,3,0.3333333333333333
2300377311477760773,0,7,1,7,0.0,25,0,0.0
1779658345414656453,0,3,3,1,0.0,21,11,0.0
2053123258449920921,0,3,1,3,0.0,25,0,0.0
1902253556367360752,0,3,3,2,0.3333333333333333,30,8,0.0
2156051923206144105,0,3,2,4,0.5,25,2,0.0
1368195378184192062,1,3,2,1,0.0,29,2,0.0
1374887918698496660,0,4,5,2,0.2,27,9,0.0
1772175539306496795,0,3,1,1,0.0,32,0,0.0
1778735078440960839,0,3,3,2,0.0,29,4,0.0
2340153867632640253,0,4,0,0,0.0,22,0,0.0
2532966517440512066,0,3,3,1,0.0,25,0,0.0
2101082205454336709,0,3,3,2,0.0,30,1,0.0
2465721145622528491,0,3,14,2,0.0,6,38,0.0
2305565472587776066,0,3,1,1,0.0,29,1,0.0
2106197712830464070,0,4,4,2,0.0,16,2,0.0
2137149050716160171,0,4,0,0,0.0,29,0,0.0
2039780833492992524,0,3,4,1,0.0,27,5,0.0
1824860745498624693,0,5,3,14,0.3333333333333333,27,15,0.0
1835837901766656975,0,3,3,1,0.0,24,2,0.0
1900950964928512194,0,4,2,1,0.0,26,0,0.0
1365173407318016236,0,3,4,2,0.25,26,5,0.0
1889260886032384052,0,3,5,1,0.0,26,5,0.0
1297976404213760730,0,5,1,3,0.0,31,0,0.0
2040246652895232593,0,3,2,1,0.0,28,2,0.0
2249556582465536109,0,3,1,3,0.0,30,2,0.0
1099393264517120145,0,3,3,4,0.3333333333333333,21,7,0.0
2142286175535104943,0,3,2,3,0.5,33,1,0.0
1519190674505728116,0,4,2,1,0.0,29,2,0.0
1988867880124416476,0,3,0,0,0.0,33,0,0.0
1797540164927488607,0,4,3,2,0.0,33,1,0.0
2207678210244608139,0,3,2,2,0.0,26,0,0.0
2342436139433984964,0,4,1,8,1.0,27,5,0.0
2037461844754432190,0,3,1,3,0.0,31,2,0.0
2041423767535616262,0,10,7,4,0.42857142857142855,32,51,0.0
2391019559583744144,0,3,2,2,0.0,33,0,0.0
1713610061512704733,0,3,3,1,0.0,32,0,0.0
1559831139844096374,0,3,8,2,0.0,31,15,0.0
1279774626414592233,0,4,4,2,0.0,29,6,0.0
1833483638931456213,0,3,0,0,0.0,23,0,0.0
1808119323688960465,0,3,11,1,0.0,31,30,0.18181818181818182
1998859827937280783,0,3,3,2,0.0,13,4,0.0
2154460042231808116,0,3,2,1,0.0,33,1,0.0
2418390908010496736,0,3,4,1,0.0,27,2,0.0
1229945875464192819,0,3,1,2,0.0,24,0,0.0
1616183744790528865,0,4,1,1,0.0,32,1,0.0
1821479624769536738,0,3,4,2,0.0,25,4,0.0
1857448994406400528,0,3,1,3,0.0,28,0,0.0
1982054308773888468,0,4,2,2,0.0,20,0,0.0
2021800749826048929,0,3,2,2,0.0,30,0,0.0
1766123745837056630,0,4,1,3,0.0,26,0,0.0
1769168860872704021,0,3,2,2,0.5,32,2,0.0
1993261740720128040,0,3,3,2,0.0,30,2,0.0
1959913609756672269,0,3,1,1,0.0,21,0,0.0
2032722818105344424,0,5,1,1,0.0,34,1,0.0
2434135100489728473,0,3,3,1,0.0,12,0,0.0
2286400707756032228,0,3,6,3,0.16666666666666666,33,11,0.0
2066951660634112948,0,3,1,6,1.0,32,3,0.0
2074178949742592143,0,3,5,1,0.0,31,6,0.0
2330719032442880760,0,3,3,1,0.0,30,2,0.0
2294561414053888661,0,3,1,3,0.0,15,0,0.0
2499812398202880913,0,3,4,1,0.0,33,4,0.0
2182355888373760990,0,3,3,1,0.0,25,0,0.0
1950378430038016917,0,3,2,1,0.0,25,1,0.0
2071264168509440347,0,4,4,2,0.0,29,4,0.0
1848978362597376200,1,4,3,1,0.0,32,1,0.0
1286320357900288669,0,6,3,2,0.0,33,0,0.0
2520774866894848093,0,3,0,0,0.0,23,0,0.0
1350126308163584374,0,3,5,2,0.2,24,12,0.2
2272068074733568236,0,4,5,1,0.0,14,4,0.2
2311764150583296535,0,6,4,3,0.25,33,1,0.0
2238755687628800884,0,3,2,2,0.0,27,2,0.0
1460445932158976992,0,3,1,3,0.0,23,1,0.0
1803994267648000536,0,4,4,1,0.0,23,4,0.0
1766994768560128986,0,4,1,4,0.0,27,0,0.0
2295276643549184142,0,3,2,2,0.0,28,0,0.0
1511071290490880440,0,3,1,1,0.0,20,0,0.0
2434292026179584771,0,3,4,1,0.0,31,1,0.0
1822123626594304598,0,4,13,7,0.07692307692307693,29,24,0.0
2300451844259840885,0,3,2,2,0.0,25,1,0.0
2322098034835456676,0,4,6,1,0.0,24,9,0.0
2502548711800832124,0,4,4,1,0.0,26,5,0.0
1379198715297792089,0,3,0,0,0.0,31,0,0.0
2206786098561024416,0,3,3,1,0.0,29,0,0.0
1968633324503040004,0,5,0,0,0.0,22,0,0.0
2039558619267072221,0,3,2,2,0.0,22,0,0.0
1910286084734976651,0,3,3,1,0.0,31,0,0.0
2025357939048448480,0,3,2,2,0.0,6,3,0.0
1126082082242560436,0,3,1,1,0.0,21,0,0.0
2171217175904256565,0,5,2,2,0.0,32,3,0.5
2120005554536448024,0,3,3,1,0.0,32,1,0.0
1756821761032192115,0,4,2,1,0.0,26,0,0.0
1599405698318336271,0,3,1,1,0.0,32,2,0.0
2414217583919104030,0,4,4,2,0.0,19,2,0.0
2006883221110784964,0,5,2,2,0.0,16,1,0.0
2053287398342656173,0,3,3,1,0.0,29,1,0.0
1949144012816384063,0,3,2,2,0.0,32,1,0.0
2471972604739584722,0,6,1,8,1.0,15,3,0.0
1568252446638080264,0,4,0,0,0.0,28,0,0.0
2251098450558976390,0,3,3,1,0.0,25,1,0.0
2019747847733248522,0,5,1,1,0.0,31,4,0.0
2388269446725632207,0,3,1,3,0.0,14,1,0.0
2295912307097600735,0,4,4,1,0.0,31,0,0.0
1814145104084992791,0,6,1,1,0.0,12,0,0.0
2484451388948480028,0,3,4,2,0.0,20,4,0.0
1617142931783680100,0,3,2,4,0.5,14,8,0.0
2082367590105088119,0,3,1,1,0.0,24,0,0.0
1937572850827264705,0,3,3,2,0.0,31,5,0.0
2104090410614784046,0,3,3,1,0.0,29,1,0.0
1857002821124096412,0,3,5,2,0.0,29,6,0.0
1307662469824512123,0,3,2,1,0.0,25,0,0.0
1987210073079808531,0,4,0,0,0.0,33,0,0.0
2474204553281536566,0,3,1,3,0.0,14,0,0.0
1940204197773312530,0,4,1,1,0.0,24,4,0.0
2335838482464768979,0,4,2,2,0.0,31,4,0.0
2188135454736384613,0,3,3,2,0.3333333333333333,21,3,0.0
2019060552302592309,0,3,3,2,0.0,22,1,0.0
1885246551228416971,0,3,3,1,0.0,29,0,0.0
1712537141772288326,0,3,0,0,0.0,3,0,0.0
1899799997579264844,0,3,1,3,0.0,19,2,0.0
1909810056396800667,0,3,3,1,0.0,14,2,0.0
2176243336216576488,0,3,1,3,0.0,20,0,0.0
2433013384216576749,0,4,4,1,0.0,7,1,0.0
2219711601311744967,0,3,4,1,0.0,13,3,0.0
2502613035646976804,0,3,2,2,0.0,26,0,0.0
1613165615906816197,0,3,3,4,0.3333333333333333,23,6,0.0
1577659901411328696,0,3,4,1,0.0,29,4,0.0
1213084924379136732,0,3,3,1,0.0,32,2,0.0
1525627026931712496,0,3,1,1,0.0,13,1,0.0
1716974295973888639,0,3,1,5,1.0,24,2,0.0
2295481099091968783,0,3,2,1,0.0,32,2,0.5
2507680895729664244,0,3,2,2,0.0,19,4,0.0
2133108384071680170,0,4,6,4,0.3333333333333333,30,7,0.0
1822200424300544609,0,3,1,3,0.0,14,1,0.0
2469413601148928833,0,3,2,2,0.0,23,1,0.0
2372063880806400346,0,3,3,2,0.3333333333333333,22,2,0.0
1946024868315136629,0,3,2,4,0.5,27,4,0.0
2197486286405632467,0,3,3,1,0.0,20,20,0.0
2012713756655616414,0,4,2,2,0.0,26,2,0.0
2510768876552192800,0,5,5,4,0.2,26,13,0.0
2190960796631040405,0,3,3,1,0.0,27,0,0.0
1723306621272064312,0,4,9,3,0.1111111111111111,28,12,0.0
1540193425293312216,0,3,0,0,0.0,21,0,0.0
2027331308748800464,0,4,6,2,0.16666666666666666,27,6,0.0
2022200324390912327,0,3,3,2,0.0,25,3,0.0
2349713567252480101,0,3,3,2,0.0,20,3,0.0
1923735070179328025,0,3,3,2,0.0,31,2,0.0
1796549059280896546,0,4,3,2,0.3333333333333333,25,4,0.0
2205387835047936376,0,8,4,2,0.25,30,4,0.0
1804443678932992935,0,3,3,1,0.0,21,1,0.0
2329493448425472060,0,4,1,2,0.0,31,1,0.0
2168926783930368329,1,3,3,2,0.3333333333333333,25,5,0.0
2387822845624320200,0,4,1,4,0.0,29,0,0.0
2348105345269761016,0,4,3,2,0.0,21,1,0.0
2141663875039232786,0,3,3,1,0.0,19,0,0.0
2536384145391616730,0,3,1,3,0.0,28,1,0.0
1899629155188736235,0,3,3,1,0.0,5,1,0.0
2353958848823296153,0,3,3,1,0.0,7,0,0.0
2256867950592000890,0,3,3,1,0.0,21,1,0.0
1734346255892480977,0,3,4,1,0.0,13,1,0.0
2246011900657664285,0,3,3,1,0.0,24,2,0.0
1830057882419200559,0,4,6,2,0.0,25,4,0.0
2006702505328640023,0,4,2,1,0.0,26,0,0.0
2430994321768448919,1,3,2,2,0.0,12,3,0.0
2031315998212096981,0,3,2,1,0.0,32,0,0.0
1692869018517504597,0,5,3,1,0.0,32,5,0.0
1730457255280640622,0,3,3,1,0.0,23,2,0.0
1793678175633408676,0,4,1,1,0.0,24,0,0.0
1771127760224256441,1,3,2,2,0.5,25,3,0.0
2037697539473408225,0,4,1,3,0.0,29,0,0.0
2097680507469824481,0,4,3,3,0.6666666666666666,31,3,0.0
2229435549876224058,0,3,3,1,0.0,19,0,0.0
1896721688821760426,0,4,1,1,0.0,25,1,0.0
2139329887469568627,0,3,2,2,0.0,28,1,0.0
1664619282169856889,0,3,3,1,0.0,14,3,0.3333333333333333
1852599271686144779,0,3,3,3,0.3333333333333333,15,5,0.0
1771191471702016296,0,3,2,2,0.0,33,0,0.0
2510745279397888256,0,4,1,6,1.0,30,2,0.0
2024221173612544573,0,4,1,6,1.0,27,2,0.0
1547477245231104258,0,3,2,2,0.0,32,0,0.0
2236647336837120096,0,3,2,2,0.0,31,4,0.0
2015547931754496550,0,5,0,0,0.0,26,0,0.0
1487353826770944446,0,4,3,2,0.0,29,0,0.0
2123398796804096332,0,3,1,4,1.0,19,1,0.0
1643957125644288412,0,3,1,1,0.0,30,1,0.0
1960644223959040065,0,3,1,3,0.0,32,0,0.0
1877020413788160880,0,6,4,2,0.0,30,6,0.0
1377411354591232573,0,4,4,1,0.0,28,2,0.0
2514926690107392275,0,3,2,3,1.0,28,2,0.0
1695935163793408568,0,3,1,2,1.0,24,1,0.0
2074872779898880710,0,3,2,1,0.0,24,0,0.0
2344112502079488531,0,3,3,1,0.0,33,2,0.0
2527174192005120622,0,3,3,1,0.0,31,2,0.0
2349581077577728154,0,3,2,2,0.0,15,7,0.0
2190185487925248980,0,6,1,1,0.0,31,0,0.0
2124365340606464804,0,3,2,2,0.0,24,0,0.0
2189525740683264555,0,5,0,0,0.0,29,0,0.0
1957604058202112691,0,3,2,2,0.0,20,1,0.0
1948032631308288616,0,3,2,2,0.0,22,2,0.0
1811787670355968568,0,5,1,1,0.0,21,2,0.0
2332528547463168849,0,3,2,2,0.0,27,0,0.0
1516803821928448273,0,3,2,1,0.0,31,1,0.0
1558752725565440666,0,4,1,4,0.0,31,0,0.0
2262566181011456647,0,3,4,1,0.0,23,2,0.0
2142371403792385005,0,3,3,1,0.0,20,0,0.0
2051954515640320223,0,4,3,2,0.0,31,0,0.0
1418246041370624184,0,3,1,2,1.0,30,2,0.0
2236017503371264606,1,3,1,3,0.0,27,1,0.0
2284359725875200571,0,4,4,2,0.25,32,3,0.0
2132174505508864463,0,3,3,1,0.0,32,2,0.0
1882138236420096544,0,3,1,3,0.0,27,0,0.0
2156342496198656944,0,3,3,1,0.0,32,0,0.0
2310470065192960025,0,3,5,1,0.0,31,4,0.0
1946608740597760852,0,3,3,2,0.3333333333333333,27,1,0.0
2462552600608768456,0,3,1,3,0.0,29,0,0.0
2346101902409728455,0,3,3,1,0.0,20,0,0.0
1846690092941312036,0,5,4,2,0.0,32,2,0.0
2347933563355136379,0,3,2,2,0.0,27,0,0.0
1300219484438528093,0,3,2,2,0.0,15,1,0.0
2246494388224000914,0,3,2,2,0.0,28,1,0.0
1752561044422656519,0,3,3,2,0.3333333333333333,26,1,0.0
2218379129651200315,0,3,2,2,0.0,27,0,0.0
1437117649518592460,0,3,4,2,0.25,33,8,0.0
1442267072036864218,0,3,2,2,0.0,27,0,0.0
2488229911592960693,0,3,3,2,0.6666666666666666,26,2,0.0
2306431311151104792,0,5,2,1,0.0,24,1,0.0
2270805849276416450,0,3,4,3,0.25,24,5,0.0
2411474240667648690,0,5,2,8,0.5,32,4,0.0
1755200175996928185,0,3,2,2,0.0,32,2,0.0
1408595660898304541,0,3,0,0,0.0,26,0,0.0
1618296717705216895,0,3,2,2,0.0,31,1,0.0
1493015961010176810,0,3,1,1,0.0,25,0,0.0
2069821629923328328,0,4,3,3,0.3333333333333333,32,7,0.0
2550692485005312133,0,8,2,6,0.0,8,1,0.0
2038807444586496360,0,3,1,1,0.0,30,0,0.0
1303814388842496159,0,3,3,1,0.0,30,6,0.0
1829334943793152415,0,3,0,0,0.0,30,0,0.0
2316887803297792701,0,3,1,1,0.0,30,1,0.0
1921268207058944354,0,3,3,1,0.0,6,0,0.0
2320533920153600737,0,3,2,2,0.0,20,2,0.0
2424203735203840730,0,4,3,2,0.0,30,0,0.0
2474916595105792245,0,4,7,1,0.0,28,16,0.14285714285714285
2049843413385216006,0,3,4,1,0.0,20,4,0.0
1931691908136960609,0,3,4,1,0.0,27,3,0.0
2258403166519296301,0,3,3,2,0.0,32,2,0.0
2106938452082688756,0,3,2,3,0.0,32,1,0.0
2432077047791616328,0,3,6,1,0.0,20,7,0.0
1226277587517440113,0,4,1,1,0.0,33,1,0.0
2288046779138048085,0,3,1,1,0.0,19,1,0.0
1839059185958912355,0,5,3,1,0.0,30,2,0.0
2382861747355648221,0,3,2,2,0.0,29,0,0.0
2248595407372288528,0,4,1,1,0.0,27,0,0.0
2324790794780672574,0,3,1,3,0.0,21,0,0.0
1562601779625984939,1,3,1,3,0.0,32,2,0.0
2264909513490432197,0,3,2,2,0.0,29,1,0.0
2111188213170176607,0,3,1,1,0.0,29,0,0.0
2421865704325120105,0,4,2,3,0.0,33,0,0.0
2316135194165248612,0,3,5,2,0.0,4,5,0.0
1571404717752320920,0,3,3,1,0.0,31,2,0.0
1903976450621440600,0,3,5,2,0.2,31,5,0.0
2226579144966144083,0,3,3,1,0.0,21,1,0.0
2348280591679488392,0,4,1,1,0.0,19,1,0.0
1782696774729728802,1,3,4,1,0.0,33,4,0.0
2022822599720960235,0,3,1,2,0.0,32,0,0.0
1447262647484416016,0,3,3,1,0.0,24,1,0.0
2331436635914240807,0,3,1,3,0.0,30,0,0.0
2287227790950400127,0,3,3,1,0.0,8,3,0.0
2103158671147008708,0,3,3,1,0.0,32,1,0.0
2523585268678656136,0,3,2,2,0.5,30,1,0.0
1883210166304768723,0,4,3,2,0.0,30,7,0.3333333333333333
1500983192453120652,0,3,1,1,0.0,25,3,0.0
2284253031170048770,0,3,3,1,0.0,32,1,0.0
1704355010969600399,0,3,1,1,0.0,31,1,0.0
2520893985128449016,0,4,3,4,0.0,29,9,0.0
2283902211194880294,0,3,1,1,0.0,25,0,0.0
2136544718618624992,0,3,3,1,0.0,20,3,0.0
2221236172095488138,0,3,2,1,0.0,32,7,0.0
1728680883650560466,0,3,4,1,0.0,32,4,0.0
2103374988181504722,0,3,2,2,0.0,7,4,0.0
2530953989718016758,0,3,1,3,0.0,22,0,0.0
1814281595125760370,0,8,4,2,0.25,32,10,0.0
1887967085854720315,0,3,3,1,0.0,32,1,0.0
2533214870568960204,0,4,1,1,0.0,25,0,0.0
2067545532137472161,0,5,2,3,0.5,31,3,0.0
2482355025477633016,0,4,6,1,0.0,33,6,0.0
1906775594893312512,0,4,2,4,0.5,26,8,0.0
1504369631559680260,0,3,1,1,0.0,20,0,0.0
2351877693898752040,0,3,0,0,0.0,29,0,0.0
1791884078874624336,0,3,1,4,1.0,12,2,0.0
2050243659038720278,0,3,4,1,0.0,12,1,0.0
2299684202741760944,0,3,2,2,0.0,30,0,0.0
2132987672002560236,0,4,3,2,0.3333333333333333,27,2,0.0
1536420413964288198,0,3,2,2,0.0,22,0,0.0
1956217161252864310,0,3,2,1,0.0,33,2,0.0
1830755630055424712,0,3,3,1,0.0,27,4,0.0
1780687988326400853,0,3,4,2,0.25,32,3,0.0
1636482951413760406,0,3,2,1,0.0,29,0,0.0
2450542655700992874,0,3,2,3,0.0,29,1,0.0
2497516310364160847,0,3,3,1,0.0,22,0,0.0
1907590539771904177,0,3,3,2,0.0,28,1,0.0
2214022053101568372,0,3,3,2,0.3333333333333333,21,5,0.0
1740702094458880392,0,3,1,1,0.0,16,0,0.0
2435843717332992163,0,3,2,2,0.0,1,0,0.0
2298973452763136773,0,3,2,2,0.0,29,0,0.0
1569071451602944716,0,4,2,1,0.0,15,4,0.0
2133037642940416548,0,3,2,1,0.0,32,1,0.0
1780120482217984175,0,7,4,3,0.25,28,36,0.0
1966275815276544554,0,4,4,3,0.25,26,3,0.0
2440476418375680989,0,3,3,2,0.3333333333333333,24,3,0.0
2027815071383552047,0,4,2,3,0.0,31,2,0.0
1925814882926592290,0,3,0,0,0.0,33,0,0.0
2020301185482752915,0,3,2,1,0.0,27,1,0.5
2128516418109440768,0,3,5,1,0.0,34,6,0.0
1536347324022784008,0,4,3,1,0.0,27,4,0.0
1849830963937280441,0,3,4,1,0.0,29,1,0.0
1835980675874816934,0,3,1,1,0.0,26,0,0.0
1502246994968576623,0,4,5,3,0.2,22,8,0.4
2039564835225600577,0,6,3,2,0.3333333333333333,26,14,0.0
1581352692482048711,0,4,5,2,0.2,32,2,0.0
2067910252036096471,0,4,1,3,0.0,29,0,0.0
2097553495556096537,0,3,6,1,0.0,32,3,0.0
1813466121764864823,0,3,3,1,0.0,7,25,0.0
2120700550709248375,0,3,5,1,0.0,31,7,0.0
2259609372852224729,0,3,2,1,0.0,33,3,0.0
1442371912859648730,0,3,1,1,0.0,24,1,0.0
2504599147642880840,0,4,3,2,0.3333333333333333,24,2,0.0
1869767673643008869,0,3,3,1,0.0,22,2,0.0
2248153872990208602,0,3,1,1,0.0,23,0,0.0
2240205885014016804,0,12,6,3,0.3333333333333333,31,14,0.0
1839701258403840556,0,3,4,1,0.0,25,9,0.25
2170651238465536767,0,3,0,0,0.0,28,0,0.0
2023639012605952073,0,3,2,4,0.5,24,2,0.0
1652222815371264287,0,3,2,1,0.0,7,3,0.0
2130364780773376471,0,3,1,1,0.0,6,5,0.0
1899770763280384737,1,3,2,1,0.0,30,3,0.0
1788745942564864488,0,6,4,2,0.0,31,10,0.0
2064709754814464010,0,3,2,2,0.0,30,0,0.0
1801618429313024621,0,3,2,1,0.0,30,2,0.0
1448128234389504141,0,3,3,4,0.3333333333333333,31,5,0.0
1795356375384064443,0,4,4,2,0.0,22,3,0.0
2249339585953792268,0,3,4,1,0.0,16,7,0.0
1348874652352512856,0,3,0,0,0.0,33,0,0.0
1551856652255232703,0,3,4,1,0.0,32,11,0.0
2499603119210496011,0,4,2,3,0.0,26,0,0.0
1725857244643328787,0,3,3,1,0.0,33,1,0.3333333333333333
1827921807278080378,0,3,1,2,1.0,33,2,1.0
1342284301860864685,0,3,2,1,0.0,30,2,0.0
2107831444570112246,0,3,3,2,0.0,31,1,0.3333333333333333
1999805702209536627,0,3,4,1,0.0,30,5,0.0
1509396823670784373,0,4,3,2,0.0,32,1,0.0
1612442559840256442,0,3,1,1,0.0,22,2,0.0
2448984161386496965,0,3,3,1,0.0,32,1,0.0
2074931533709312771,0,3,2,1,0.0,32,0,0.0
1582768806952960218,0,4,3,3,0.0,28,3,0.0
2245218799714304704,0,4,4,1,0.0,26,2,0.0
2253016338006016679,0,3,2,2,0.0,32,3,0.0
1411858175098880678,1,3,2,1,0.0,27,2,0.0
1996716010110976256,0,4,6,2,0.16666666666666666,25,5,0.0
2008997813026816195,0,4,5,2,0.4,32,7,0.0
1793174800433152243,0,3,1,2,0.0,30,0,0.0
1860390963118080265,0,3,4,2,0.25,31,4,0.0
1601608186068992355,0,3,3,1,0.0,33,1,0.0
2053351957069824999,0,3,3,2,0.3333333333333333,30,4,0.0
1717237731819520656,0,4,2,3,0.0,30,10,0.0
1717770039328768405,1,3,2,2,0.0,33,3,0.0
2129245337812992596,0,3,3,1,0.0,26,4,0.0
2202464287719424578,0,4,8,2,0.125,25,12,0.125
1798780831662080504,0,3,3,1,0.0,32,1,0.0
1918838237036544373,1,3,2,2,0.0,32,5,0.0
1900268107071488619,0,4,1,5,1.0,33,3,1.0
1533764765220864878,0,5,2,2,0.0,33,0,0.0
1851171127951360948,0,4,2,1,0.0,32,0,0.0
1318224918478848778,0,7,0,0,0.0,23,0,0.0
2386547282280448545,0,4,1,1,0.0,19,8,0.0
2145962390716416724,0,3,3,1,0.0,32,2,0.0
1945700078190592329,0,3,3,1,0.0,26,2,0.0
1496414295162880249,0,3,1,1,0.0,34,0,0.0
2283080135999488897,0,3,3,1,0.0,14,8,0.0
1896000352419840217,0,3,3,1,0.0,21,2,0.0
1796010258989056610,0,3,4,4,0.25,32,16,0.0
1667875555246080530,0,4,1,4,0.0,31,3,0.0
2278119113228288675,0,3,3,2,0.0,33,5,0.0
1565620126613504622,0,11,2,3,0.5,33,6,0.0
1736709226102784431,0,3,2,2,0.5,33,8,0.0
1664593520754688683,0,3,11,2,0.0,32,36,0.18181818181818182
1644409439387648266,0,3,1,1,0.0,30,1,0.0
2150253801242624584,0,10,7,3,0.14285714285714285,29,25,0.0
1403831527145472774,0,6,1,1,0.0,27,6,0.0
1996079465758720677,0,3,2,2,0.0,28,0,0.0
1918875750891520418,0,5,1,1,0.0,30,0,0.0
1940900351574016805,0,3,1,2,0.0,29,0,0.0
1060282126303232074,0,3,1,1,0.0,31,0,0.0
2367171560734720846,0,6,7,2,0.14285714285714285,22,48,0.14285714285714285
1437202701615104227,0,3,3,2,0.0,26,1,0.0
2222291744194560829,0,3,3,1,0.0,30,0,0.0
2473303230906368138,0,5,2,4,0.0,34,5,0.0
1527180278366208392,0,3,2,1,0.0,23,0,0.0
2242946619408384273,0,3,2,1,0.0,33,0,0.0
2031814692569088070,0,4,3,2,0.0,21,9,0.0
1281969899962368202,0,5,1,1,0.0,3,0,0.0
2030699259363328320,0,5,1,5,0.0,8,0,0.0
2025916897165312269,1,3,2,2,0.0,27,0,0.0
1677084468445184623,0,3,3,1,0.0,31,0,0.0
1840776652783616286,0,4,4,3,0.25,20,3,0.0
1769123570778112947,0,3,2,1,0.0,33,0,0.0
1520664871698432056,1,5,0,0,0.0,32,0,0.0
2072507838365696732,0,3,4,5,0.25,32,6,0.0
2084464775659520047,0,3,2,1,0.0,25,0,0.0
1927161615220736569,0,5,5,2,0.0,28,12,0.0
1959554225012736973,0,3,0,0,0.0,24,0,0.0
2032339131564032129,0,3,0,0,0.0,8,0,0.0
1929174470098944553,0,4,1,6,1.0,19,2,0.0
2473041338564608773,0,3,2,2,0.0,34,1,0.0
2068549673680896149,0,3,1,3,0.0,31,0,0.0
1708024188108800777,0,7,8,3,0.0,26,19,0.125
1737815389896704287,0,3,2,2,0.0,20,0,0.0
1510219494457344465,0,3,2,1,0.0,31,1,0.0
1983061730263040906,0,3,3,1,0.0,26,8,0.0
1536517780537344925,0,3,2,2,0.0,28,0,0.0
1663959350378496728,0,4,2,1,0.0,31,2,0.0
2298777150947328704,0,3,3,2,0.0,23,5,0.0
1632065711767552964,0,3,2,1,0.0,30,0,0.0
1543655546421248517,0,3,2,3,0.5,25,2,0.0
1793591118659584263,0,3,3,2,0.3333333333333333,31,4,0.0
1985704653488128044,0,3,3,1,0.0,28,1,0.0
2182122240475136086,0,5,1,3,0.0,32,0,0.0
1761645898498048812,0,3,2,1,0.0,33,1,0.0
1566978712010752538,0,3,3,1,0.0,30,0,0.0
1697964418400256410,0,3,2,2,0.0,16,1,0.0
1950395584741376905,0,3,4,1,0.0,30,3,0.0
2432439351771137016,0,3,3,1,0.0,22,0,0.0
1903913485729792890,0,3,3,1,0.0,31,2,0.0
2050464237486080605,0,3,2,2,0.0,27,0,0.0
1646312546107392765,0,3,3,1,0.0,32,0,0.0
2176551449788416212,0,3,2,2,0.0,32,0,0.0
1713376170344448544,0,3,2,1,0.0,24,2,0.0
2313601440284672097,0,3,6,2,0.0,32,5,0.0
1208070348734464389,0,3,0,0,0.0,28,0,0.0
2134989521027072228,0,3,4,1,0.0,6,6,0.0
2074860306038784845,0,3,2,2,0.0,31,3,0.0
1300784213917696291,0,3,1,1,0.0,32,0,0.0
1393615695773696934,0,4,4,2,0.25,22,2,0.0
2047179946459136228,0,3,2,2,0.0,30,0,0.0
1869696747962368343,0,3,5,2,0.0,23,8,0.0
2047428970676224327,0,4,4,1,0.0,27,9,0.0
2132147032817664886,0,4,3,2,0.0,30,9,0.0
2409779834126336415,0,7,5,2,0.0,32,5,0.0
1739923530973184718,0,4,1,3,0.0,27,4,0.0
1669534813519872408,0,3,3,1,0.0,31,1,0.0
2022666219290624412,0,3,0,0,0.0,15,0,0.0
1952118831316992609,0,3,2,2,0.0,25,1,0.0
2285448550416384054,0,3,2,1,0.0,21,1,0.0
1819781376245760146,0,3,2,2,0.0,32,0,0.0
2267657696968704089,0,3,4,2,0.0,29,3,0.0
2321217616871424720,0,4,2,1,0.0,33,0,0.0
1738501972295680376,0,3,0,0,0.0,22,0,0.0
1693751785291776616,0,3,3,2,0.3333333333333333,9,5,0.0
2534791928872960915,0,3,3,3,0.3333333333333333,29,6,0.3333333333333333
2116415339364352200,0,3,1,3,0.0,29,0,0.0
1258277467848704219,1,8,2,1,0.0,25,0,0.0
1629975161602048796,0,4,3,1,0.0,31,2,0.0
2284147091439616089,0,3,1,3,0.0,26,0,0.0
2298325793505280747,0,3,3,1,0.0,25,0,0.0
2173038468530176416,0,3,2,3,0.5,8,3,0.0
1629376634421248247,0,3,3,2,0.3333333333333333,13,1,0.0
2200809928392704032,0,3,1,1,0.0,32,0,0.0
2074058992648192778,0,5,5,2,0.0,23,1,0.0
1971241644720128080,0,3,3,1,0.0,6,0,0.0
2372948149141504678,0,3,3,2,0.0,25,4,0.3333333333333333
1592315168686080380,0,3,1,2,0.0,21,1,0.0
2255328146096128882,0,5,6,2,0.5,29,13,0.0
2069746048565248068,0,3,3,2,0.0,30,1,0.0
1977754861961216245,0,4,4,2,0.25,31,2,0.0
2159106584477696103,0,3,4,1,0.0,30,11,0.25
2283124209745920071,0,3,2,2,0.0,27,1,0.0
1506124897452032234,0,3,1,1,0.0,27,0,0.0
1769906211127296615,0,4,5,1,0.0,19,4,0.0
1820566432514048848,0,5,6,1,0.0,30,13,0.0
2291657806446592354,0,3,2,7,0.5,26,6,0.0
1753649306927104236,0,4,0,0,0.0,21,0,0.0
1525040831004672438,0,3,0,0,0.0,33,0,0.0
1757669941575680815,0,3,1,1,0.0,33,0,0.0
