user_id,seed_type,degree_in_subset,sent_events,window_pattern,label,date_joined,username,account_age_days_at_start
2270738547474432138,pattern02,0,3,02,reappeared_skipW2,2017-07-31T00:32:09,brad-bowman03,359.0
1921390320025600482,pattern02,0,6,02,reappeared_skipW2,2016-04-05T00:19:35,karahines,841.0
2230754784313344934,pattern02,1,4,02,reappeared_skipW2,2017-06-05T20:31:33,Sophie-Kuester,415.0
1893233764335616939,pattern02,0,3,02,reappeared_skipW2,2016-02-26T03:57:32,Erik-Romero-3,880.0
2454853829787648137,pattern02,0,4,02,reappeared_skipW2,2018-04-11T01:16:21,Leo-Tochterman,105.0
2191123560792064138,pattern02,0,5,02,reappeared_skipW2,2017-04-12T04:11:23,EmmaLipovetsky,469.0
1485701606539264416,pattern02,0,3,02,reappeared_skipW2,2014-08-12T21:03:53,johnkmai,1443.0
2255520027115520156,pattern02,0,8,02,reappeared_skipW2,2017-07-10T00:35:40,sunnyypark,380.0
1263996124528640346,neighbor,1,5,01,contiguous_2,2013-10-10T23:34:40,john-galloway,1749.0
1506660963057664905,neighbor,1,5,01,contiguous_2,2014-09-10T19:06:23,brian-aylward-1,1414.0
2477220224303104541,neighbor,5,8,01,contiguous_2,2018-05-11T21:54:23,Sara-Cantero,75.0
2475623679262720603,neighbor,4,7,0,single_window,2018-05-09T17:02:20,Quiriat-Wong,77.0
2474543780200448211,neighbor,4,11,012,steady_all3,2018-05-08T05:16:46,rubyaceves41,78.0
2558926054752256924,neighbor,1,4,1,single_window,2018-09-01T15:29:17,diana_tru9,-38.0
2556445417537536432,neighbor,2,5,01,contiguous_2,2018-08-29T05:20:42,Mari-Hernandez-26,-35.0
2521023706562560035,neighbor,3,5,12,contiguous_2,2018-07-11T08:24:05,cyazbeck,14.0
2441857736900608975,neighbor,2,6,12,contiguous_2,2018-03-24T02:55:26,Estela-Tlachi,123.0
2025239416406016226,neighbor,1,4,0,single_window,2016-08-26T07:09:12,erica_lina,698.0
2023029496348672961,neighbor,1,3,0,single_window,2016-08-23T05:58:29,gboaz22,701.0
2262972407742464802,neighbor,1,4,01,contiguous_2,2017-07-20T07:22:13,Mathew-Petey,370.0
2227403334090752020,neighbor,1,5,01,contiguous_2,2017-06-01T05:32:49,Justin-Horriat,419.0
2196526101168128113,neighbor,1,28,01,contiguous_2,2017-04-19T15:05:16,Jonathan-Horriat,462.0
1793724791128064030,neighbor,1,3,12,contiguous_2,2015-10-11T20:50:58,Dana-Canning,1018.0
2308536725929984456,neighbor,1,3,01,contiguous_2,2017-09-21T04:10:23,LucyYellow,307.0
2134619952513024340,neighbor,1,3,01,contiguous_2,2017-01-24T05:08:48,Ives-Tejada,547.0
1966946769698816180,neighbor,1,4,0,single_window,2016-06-06T20:52:07,Pele-Trevino,779.0
1780162140045312487,neighbor,1,5,01,contiguous_2,2015-09-23T03:44:24,Reid-Trauernicht,1036.0
1748158057021440601,neighbor,3,4,0,single_window,2015-08-09T23:58:00,Eli-Salzman,1081.0
2042074337640448493,neighbor,1,5,01,contiguous_2,2016-09-18T12:37:11,Paige-Marshall12,675.0
1817710564474880773,neighbor,1,11,01,contiguous_2,2015-11-13T23:06:25,ajlingg,985.0
1919176029503488314,neighbor,1,3,01,contiguous_2,2016-04-01T23:00:11,Kate-Palastro,845.0
2012566385590272918,neighbor,2,5,0,single_window,2016-08-08T19:30:09,NoraCollins13,716.0
1258678225207296308,neighbor,1,7,01,contiguous_2,2013-10-03T15:28:57,daniel-candler,1756.0
2069146799964160140,neighbor,1,3,01,contiguous_2,2016-10-25T21:05:20,anniecho0,638.0
2093940673085440818,neighbor,1,5,01,contiguous_2,2016-11-29T02:06:20,tpark03,603.0
1471222139322368664,neighbor,1,5,1,single_window,2014-07-23T21:35:46,andrew-kaminsky-2,1463.0
2034377370370048161,neighbor,1,3,01,contiguous_2,2016-09-07T21:44:41,Stevohahn,686.0
2273393936171008216,neighbor,1,6,01,contiguous_2,2017-08-03T16:27:56,DeliaMcDonough,356.0
1776598902636544607,neighbor,1,6,01,contiguous_2,2015-09-18T05:44:53,Caroline-Pollard,1041.0
1524604422062080654,neighbor,1,6,1,single_window,2014-10-05T13:16:50,jesse-popper,1389.0
2033929410314240919,neighbor,1,4,01,contiguous_2,2016-09-07T06:54:40,ericawhite,686.0
1752642799796224538,neighbor,1,3,1,single_window,2015-08-16T04:28:23,andywtf,1074.0
1937246542364672055,neighbor,1,5,0,single_window,2016-04-26T21:23:04,JennaTroccoli,820.0
2317527669538816948,neighbor,1,4,012,steady_all3,2017-10-03T13:53:47,ll0ydthan0id,295.0
2014584357519360575,neighbor,1,4,0,single_window,2016-08-11T14:19:30,Ron-Shulda,713.0
2039033249136640210,neighbor,1,11,01,contiguous_2,2016-09-14T07:55:05,sussss,679.0
2261471274729472419,neighbor,1,4,01,contiguous_2,2017-07-18T05:39:44,tessrodriguez,372.0
2103343346352128931,neighbor,1,10,01,contiguous_2,2016-12-12T01:27:46,charlescariello,590.0
2251176020017152652,neighbor,1,9,012,steady_all3,2017-07-04T00:44:54,Reid-Herbstreith,386.0
2172066421800960718,neighbor,1,3,01,contiguous_2,2017-03-16T21:08:15,AlexMunteanu,496.0
1970563702587392865,neighbor,1,3,01,contiguous_2,2016-06-11T20:38:19,SammyBurton,774.0
1786609011785728507,neighbor,1,3,1,single_window,2015-10-02T01:13:11,Yohan-Pandole,1027.0
1679111424573440179,neighbor,2,3,01,contiguous_2,2015-05-06T17:34:40,Griffin-Thomas-2,1176.0
1663988140081152497,neighbor,1,4,0,single_window,2015-04-15T20:47:24,Tanya-Wankawalla,1197.0
1667029891284992377,neighbor,1,7,01,contiguous_2,2015-04-20T01:30:49,Ulises-Mireles,1192.0
1794509956448256270,neighbor,1,4,0,single_window,2015-10-12T22:50:57,Emily-Sinclair-2,1017.0
1866408010973184983,neighbor,1,4,01,contiguous_2,2016-01-20T03:39:33,Hilary-Lowitz,917.0
1658309488672768110,neighbor,1,3,01,contiguous_2,2015-04-08T00:44:56,Mackenzie-Berlin,1204.0
1660309819359232190,neighbor,1,3,01,contiguous_2,2015-04-10T18:59:14,Morgan-Bennett-,1202.0
1678550646128640546,neighbor,1,3,0,single_window,2015-05-05T23:00:30,Jwoodworth,1177.0
2056011884003328439,neighbor,1,4,0,single_window,2016-10-07T18:08:36,Juliet-Sage,656.0
2193793436614656899,neighbor,2,3,01,contiguous_2,2017-04-15T20:35:57,nikiyab,466.0
1611375923167232875,neighbor,1,9,01,contiguous_2,2015-02-02T06:36:19,EdenShemuelian,1269.0
2050971102347265016,neighbor,2,4,01,contiguous_2,2016-09-30T19:13:28,ryanhammell,663.0
1758504079589376196,neighbor,2,3,01,contiguous_2,2015-08-24T06:33:42,Andrielle-Tiu,1066.0
1846678919315456109,neighbor,2,4,01,contiguous_2,2015-12-23T22:21:22,Rachel1Aloha,945.0
1773529653575680983,neighbor,1,3,01,contiguous_2,2015-09-14T00:06:50,Jessica-Podgurski,1045.0
1838824858583040683,neighbor,1,13,01,contiguous_2,2015-12-13T02:16:45,Lauren-Kudera,955.0
1806910340726784278,neighbor,1,3,01,contiguous_2,2015-10-30T01:28:18,mari-fay,999.0
2309710636122112725,neighbor,3,5,01,contiguous_2,2017-09-22T19:02:44,Clayton-Dilliplane,306.0
2469878934011904289,neighbor,2,6,01,contiguous_2,2018-05-01T18:48:33,yardguy1831,85.0
2354159328165888057,neighbor,1,8,01,contiguous_2,2017-11-23T02:54:21,shortbus36,244.0
2165707840159744272,neighbor,1,8,012,steady_all3,2017-03-08T02:34:53,David-Engler-1,504.0
1232826833829888794,neighbor,1,3,01,contiguous_2,2013-08-28T23:26:51,sean-leibin,1792.0
2581015264493568139,neighbor,1,4,1,single_window,2018-10-02T02:56:36,Klane517,-69.0
2231635722371072722,neighbor,2,5,012,steady_all3,2017-06-07T01:41:49,Joshua-roa-1,413.0
2210697488367616397,neighbor,1,6,01,contiguous_2,2017-05-09T04:21:17,KatrinaRolland,442.0
2305282340290560210,neighbor,1,5,01,contiguous_2,2017-09-16T16:24:30,Cooper-Michalak,312.0
1680062264901632630,neighbor,1,6,01,contiguous_2,2015-05-08T01:03:49,GarbageMan,1174.0
2400621118357504739,neighbor,1,3,01,contiguous_2,2018-01-26T05:25:38,Talha-Malik-1,180.0
1986504960245760844,neighbor,1,3,01,contiguous_2,2016-07-03T20:30:45,Mohammed-Kibria-1,752.0
2061180549988352860,neighbor,1,3,01,contiguous_2,2016-10-14T21:17:49,aidanmcdermott83,649.0
1871235537436672816,neighbor,1,4,01,contiguous_2,2016-01-26T19:30:59,AlexaMelnick,911.0
1636582683574272067,neighbor,1,12,01,contiguous_2,2015-03-09T01:17:39,Talal-AlSairafi,1234.0
1835624336195584366,neighbor,1,3,0,single_window,2015-12-08T16:17:53,Robbiehickey94,960.0
1667840524419072028,neighbor,3,26,0,single_window,2015-04-21T04:21:24,NicoleWqb,1191.0
1969138402590720915,neighbor,3,4,01,contiguous_2,2016-06-09T21:26:30,Klarisa,776.0
1921329225793536174,neighbor,2,3,1,single_window,2016-04-04T22:18:12,QiuYi-Zhao,842.0
2137764430610432906,neighbor,1,4,01,contiguous_2,2017-01-28T13:16:19,james_55555,543.0
2071339397545984992,neighbor,2,6,01,contiguous_2,2016-10-28T21:41:38,BaoYu-Lin,635.0
2115433301803008783,neighbor,1,3,0,single_window,2016-12-28T17:48:21,Cord-Callahan,574.0
2199073939521536726,neighbor,1,6,0,single_window,2017-04-23T03:27:22,Justin-Kitchens,458.0
2544534986686464359,neighbor,1,3,0,single_window,2018-08-12T18:56:48,Ricky-Little-1,-18.0
2040388210655232745,neighbor,3,9,01,contiguous_2,2016-09-16T04:47:09,erin_kim_,677.0
2044099708321792476,neighbor,3,5,01,contiguous_2,2016-09-21T07:41:14,Kyoung_Kim_,672.0
1978108869607424308,neighbor,3,6,01,contiguous_2,2016-06-22T06:29:13,jessicakong89,763.0
1700533639315456490,neighbor,1,3,01,contiguous_2,2015-06-05T06:56:47,Daniellachila,1146.0
2025795505618944117,neighbor,1,3,01,contiguous_2,2016-08-27T01:34:03,BrookeKenerson,697.0
1755535158280192639,neighbor,2,3,01,contiguous_2,2015-08-20T04:14:59,Brandon-Coy,1070.0
2324918528114688421,neighbor,1,3,01,contiguous_2,2017-10-13T18:38:06,Iandaboss,285.0
2206178914336768928,neighbor,2,5,01,contiguous_2,2017-05-02T22:43:41,Akshata-Nagendra,449.0
1786539629608960535,neighbor,1,3,01,contiguous_2,2015-10-01T22:55:20,DemiConnelley,1028.0
1769121733672960853,neighbor,1,5,1,single_window,2015-09-07T22:09:05,samkent,1052.0
2083778814017536033,neighbor,2,3,0,single_window,2016-11-15T01:36:32,kellyto,617.0
1924718600912896421,neighbor,2,3,0,single_window,2016-04-09T14:32:17,marisabenyishay,837.0
1959823004401664725,neighbor,1,3,1,single_window,2016-05-28T00:58:28,alexish1,788.0
2517054938677248582,neighbor,5,11,0,single_window,2018-07-05T20:58:51,Jessdavidson1986,20.0
2400860093022208090,neighbor,1,12,012,steady_all3,2018-01-26T13:20:26,wolfshot,180.0
2016038807928832315,neighbor,6,32,0,single_window,2016-08-13T14:29:14,cocochanelly,711.0
2517066447847424163,neighbor,5,25,0,single_window,2018-07-05T21:21:43,KWoods16,20.0
2516498044157952979,neighbor,6,36,0,single_window,2018-07-05T02:32:24,blingq,20.0
2408979644809216432,neighbor,5,5,0,single_window,2018-02-06T18:12:32,Charityt70301,169.0
1953213997645824594,neighbor,1,9,01,contiguous_2,2016-05-18T22:07:33,Brendan-Herriman,798.0
1873404563030016793,neighbor,1,3,01,contiguous_2,2016-01-29T19:20:27,Ethan-Koppel,908.0
2027177436512256967,neighbor,1,4,1,single_window,2016-08-28T23:19:42,HayleyPothering,696.0
1963544241242112523,neighbor,1,4,0,single_window,2016-06-02T04:11:54,Marcelo-Salvador,783.0
2258320974938112588,neighbor,1,5,1,single_window,2017-07-13T21:20:39,Jackson-Williams-16,377.0
2237934635843584193,neighbor,1,3,0,single_window,2017-06-15T18:16:38,maxbohrer2,405.0
2221331240189952115,neighbor,1,3,01,contiguous_2,2017-05-23T20:28:39,Blake-Bren,428.0
1698043279704064332,neighbor,1,5,0,single_window,2015-06-01T20:28:53,Stanley-Tam-1,1150.0
1596108698550272749,neighbor,1,3,0,single_window,2015-01-12T05:03:04,Janis-Galindez,1290.0
1536329070411776761,neighbor,1,9,01,contiguous_2,2014-10-21T17:31:37,rebecca-le,1373.0
2269824063373313007,neighbor,1,6,01,contiguous_2,2017-07-29T18:15:14,Aspen-Harfield,361.0
2287527239090176225,neighbor,1,3,01,contiguous_2,2017-08-23T04:28:17,allymiriani,336.0
2343766455222272406,neighbor,1,7,01,contiguous_2,2017-11-08T18:45:34,Jackmarshall72,259.0
2062240341557248420,neighbor,1,6,01,contiguous_2,2016-10-16T08:23:26,benwilliams4,647.0
2078518284386305011,neighbor,1,8,01,contiguous_2,2016-11-07T19:24:48,elena-lee-2,625.0
2348376507023360292,neighbor,1,3,01,contiguous_2,2017-11-15T03:24:55,Harrison-Keefer,252.0
2072680358477824017,neighbor,1,3,01,contiguous_2,2016-10-30T18:05:53,Nick-Fromhold,633.0
1666219283316736112,neighbor,1,4,01,contiguous_2,2015-04-18T22:40:17,Alexa-Kutz,1194.0
2444493890519040323,neighbor,1,3,01,contiguous_2,2018-03-27T18:13:00,Rohit-Chopra-4,120.0
2312620182863872024,neighbor,1,4,01,contiguous_2,2017-09-26T19:23:29,duaii,302.0
2184765046259712961,neighbor,1,3,0,single_window,2017-04-03T09:38:09,Olivia-Iong,478.0
2131351406903296706,neighbor,1,3,01,contiguous_2,2017-01-19T16:54:47,Lisa-Jensen-20,552.0
1763487281840128827,neighbor,2,7,01,contiguous_2,2015-08-31T03:34:26,Christian-Glosser,1059.0
1778491699757056176,neighbor,2,10,012,steady_all3,2015-09-20T20:25:32,tommylyons624,1039.0
2174422689513472640,neighbor,1,6,01,contiguous_2,2017-03-20T03:09:44,AndreaHerrera417,492.0
2275783666040832259,neighbor,1,4,01,contiguous_2,2017-08-06T23:35:54,Alex-Gonzalez-Garcia,353.0
2522317791952896337,neighbor,2,17,01,contiguous_2,2018-07-13T03:15:12,amerzt,12.0
1952727231889408908,neighbor,2,20,01,contiguous_2,2016-05-18T06:00:26,Jasper-Bucad,798.0
2285225270837248099,neighbor,2,16,01,contiguous_2,2017-08-20T00:14:41,JackSimone2,339.0
2281732304797696497,neighbor,3,4,0,single_window,2017-08-15T04:34:47,Drew-Borchers,344.0
2281456722247680574,neighbor,1,3,01,contiguous_2,2017-08-14T19:27:15,Shane-Denton-1,345.0
2283756241027072285,neighbor,2,4,01,contiguous_2,2017-08-17T23:35:59,JeffCarpenter3,342.0
2535394860072960899,neighbor,1,8,01,contiguous_2,2018-07-31T04:17:00,Bluemoosecreations,-6.0
2490232414928896655,neighbor,1,3,0,single_window,2018-05-29T20:47:17,Tw1st3dart1st,57.0
2171445832581120037,neighbor,1,8,01,contiguous_2,2017-03-16T00:35:15,Alexa-Baardsen,496.0
1566283178967040884,neighbor,1,12,012,steady_all3,2014-12-02T01:25:05,Hanna-Harstad,1331.0
1837424556638208427,neighbor,1,5,0,single_window,2015-12-11T03:54:36,Lexie-Robinson,957.0
2018702870446080842,neighbor,1,6,01,contiguous_2,2016-08-17T06:42:15,rileybryce,707.0
2029562804305920283,neighbor,1,5,01,contiguous_2,2016-09-01T06:19:00,alexoechsle,692.0
2190172150038528795,neighbor,1,4,01,contiguous_2,2017-04-10T20:41:06,Caroline-Daigle-1,471.0
1757412193206272100,neighbor,1,3,0,single_window,2015-08-22T18:24:19,Kit-Chavers,1068.0
2198096633135104173,neighbor,2,7,01,contiguous_2,2017-04-21T19:05:38,FithieK,460.0
1932410098810880996,neighbor,2,3,01,contiguous_2,2016-04-20T05:13:55,afallas_,826.0
2278757897338880042,neighbor,2,4,0,single_window,2017-08-11T02:05:10,peter10035,348.0
2203963348746240529,neighbor,2,7,01,contiguous_2,2017-04-29T21:21:45,Xinken-Zheng,452.0
2238976031195136563,neighbor,1,3,012,steady_all3,2017-06-17T04:45:42,WendyLi3,403.0
1559745181777920343,neighbor,1,3,01,contiguous_2,2014-11-23T00:55:15,Charlie-Kruse,1340.0
2319160595972096425,neighbor,1,3,01,contiguous_2,2017-10-05T19:58:07,alliehorta,293.0
1432267272486912506,neighbor,1,4,01,contiguous_2,2014-05-31T03:39:24,jesse-shatsky,1516.0
1999970051817472022,neighbor,1,5,01,contiguous_2,2016-07-22T10:23:29,Asher-Frankel,733.0
2193933627031552295,neighbor,1,4,12,contiguous_2,2017-04-16T01:14:29,Raileigh-Gough,465.0
2476939843469312394,neighbor,1,3,01,contiguous_2,2018-05-11T12:37:19,Ben-Wilson-126,75.0
2306209315028992758,neighbor,1,4,01,contiguous_2,2017-09-17T23:06:14,GarrettGee38,311.0
2141711589441536168,neighbor,1,3,01,contiguous_2,2017-02-02T23:58:37,AaronMartin12,538.0
1903122381275136742,neighbor,1,3,01,contiguous_2,2016-03-10T19:24:27,isabellameeks,867.0
2319337318776832914,neighbor,1,5,01,contiguous_2,2017-10-06T01:49:14,Chad_Mogan,292.0
2261264562651136759,neighbor,1,3,01,contiguous_2,2017-07-17T22:49:02,DrewMartin126,373.0
1961827294511104226,neighbor,1,3,01,contiguous_2,2016-05-30T19:20:38,leyleesahrai,786.0
2297559208951808755,neighbor,1,3,01,contiguous_2,2017-09-06T00:40:01,Amaya-Fox,322.0
2316916668497920495,neighbor,2,15,01,contiguous_2,2017-10-02T17:39:50,Miller-Aucamp,296.0
2246819857825792649,neighbor,3,10,012,steady_all3,2017-06-28T00:29:59,jsmith614,392.0
1965041943314432583,neighbor,2,5,01,contiguous_2,2016-06-04T05:47:34,Dash-Wada,781.0
2254797969293312044,neighbor,3,5,01,contiguous_2,2017-07-09T00:41:04,smorazem,381.0
2256799843483648902,neighbor,2,5,01,contiguous_2,2017-07-11T18:58:26,Jasonmiller5,379.0
1497587911753728600,neighbor,1,3,01,contiguous_2,2014-08-29T06:39:51,jillashleyc,1426.0
2189064501460992657,neighbor,1,6,01,contiguous_2,2017-04-09T08:00:24,aileenhlee,472.0
2325340911304704773,neighbor,1,6,01,contiguous_2,2017-10-14T08:37:18,rachelyeee,284.0
2161392446603264699,neighbor,1,10,012,steady_all3,2017-03-02T03:40:58,yvonneli957,510.0
1408863165218816310,neighbor,2,6,01,contiguous_2,2014-04-28T20:39:37,angie-bowen,1549.0
2019260595437568296,neighbor,1,4,01,contiguous_2,2016-08-18T01:10:21,AustinCamerini,706.0
1620656491855872677,neighbor,1,3,01,contiguous_2,2015-02-15T01:55:09,Luke-Zeccola,1256.0
2153168431480832501,neighbor,1,4,01,contiguous_2,2017-02-18T19:21:19,maevehyer,522.0
2093146699726848247,neighbor,2,3,01,contiguous_2,2016-11-27T23:48:51,sydboyd,605.0
1955414530850816384,neighbor,1,4,01,contiguous_2,2016-05-21T22:59:37,JamieWeber14,795.0
1739538409979904477,neighbor,2,4,01,contiguous_2,2015-07-29T02:32:18,Matt-Arnold-7,1092.0
1973344601636864120,neighbor,1,5,012,steady_all3,2016-06-15T16:43:28,Mitchell-Ciupak,770.0
2131570685116416465,neighbor,2,8,01,contiguous_2,2017-01-20T00:10:27,calebjooo,551.0
2159059054624768682,neighbor,2,3,0,single_window,2017-02-26T22:24:56,ImNotEugene,514.0
1777219751903232924,neighbor,1,6,01,contiguous_2,2015-09-19T02:18:24,Jarod-Ramirez,1040.0
1656894867374080416,neighbor,1,3,0,single_window,2015-04-06T01:54:20,brendatan321,1206.0
2028423673282560983,neighbor,1,5,012,steady_all3,2016-08-30T16:35:45,Jazzzyx0,694.0
2183692814385152884,neighbor,1,3,12,contiguous_2,2017-04-01T22:07:49,kbhaidet,480.0
1976698987872256223,neighbor,1,6,01,contiguous_2,2016-06-20T07:48:02,Sammmanthalau,765.0
1823626655432704302,neighbor,2,6,01,contiguous_2,2015-11-22T03:00:38,erooock,976.0
1842545625661440515,neighbor,1,4,0,single_window,2015-12-18T05:29:15,raytimoteo,950.0
1524326163546112531,neighbor,2,4,12,contiguous_2,2014-10-05T04:03:59,natesistoso,1389.0
1729825131724800129,neighbor,1,3,0,single_window,2015-07-15T16:53:45,Michael-Karlis,1106.0
1642182414958592985,neighbor,1,3,0,single_window,2015-03-16T18:43:19,Andres-Villanueva,1227.0
2083925799206912937,neighbor,1,3,01,contiguous_2,2016-11-15T06:28:34,shniko,617.0
1666914220769280800,neighbor,1,5,012,steady_all3,2015-04-19T21:41:00,Jo-jo-also,1193.0
1788065743896576366,neighbor,1,6,012,steady_all3,2015-10-04T01:27:27,Rahul-Jaisingh,1025.0
1719099071660032671,neighbor,5,3,2,single_window,2015-06-30T21:42:59Z,Ella-McFadin,
1441345751220224036,neighbor,1,3,01,contiguous_2,2014-06-12T16:16:43,brandon-sward,1504.0
2019074670329856753,neighbor,1,5,01,contiguous_2,2016-08-17T19:00:57,joebeckett,707.0
2122764810977280959,neighbor,2,3,1,single_window,2017-01-07T20:34:45,SkoPuppies,564.0
2356223001231360368,neighbor,1,4,01,contiguous_2,2017-11-25T23:14:30,Erik-Bendixen,242.0
1972810045980672045,neighbor,1,3,01,contiguous_2,2016-06-14T23:01:24,Lucas-Moros,771.0
2291503506391040075,neighbor,1,6,01,contiguous_2,2017-08-28T16:08:25,Lucas-Long-6,331.0
2250250530062336912,neighbor,1,3,1,single_window,2017-07-02T18:06:07,JohnRobert-Gerber,388.0
2343219224379392566,neighbor,1,3,1,single_window,2017-11-08T00:38:19,Taylor-McEntee,259.0
1999548507488256470,neighbor,1,5,01,contiguous_2,2016-07-21T20:25:57,andrewpacker,734.0
1901083337162752602,neighbor,2,4,01,contiguous_2,2016-03-07T23:53:14,Riley-Schroeder,870.0
2061131644403712920,neighbor,1,4,01,contiguous_2,2016-10-14T19:40:39,ftrousdale,649.0
2221837685620736366,neighbor,1,3,0,single_window,2017-05-24T13:14:52,Will-Towle-1,427.0
2326563676749824636,neighbor,1,4,01,contiguous_2,2017-10-16T01:06:43,emmawaxman,282.0
1882101292990464519,neighbor,1,3,01,contiguous_2,2016-02-10T19:19:18,Jelis-Temali,896.0
1819041358413824889,neighbor,2,3,0,single_window,2015-11-15T19:10:28,Micah-Gibbons,983.0
1864836732420096233,neighbor,2,5,01,contiguous_2,2016-01-17T23:37:42,PhiKappaTauAlphaSigma,920.0
1966944915816448961,neighbor,1,3,0,single_window,2016-06-06T20:48:26,Melinda-Edie,779.0
2076922955694080585,neighbor,1,8,012,steady_all3,2016-11-05T14:35:10,louisuhhh,627.0
2070830611693568271,neighbor,1,3,0,single_window,2016-10-28T04:50:46,jdmalana,635.0
2067698271911936345,neighbor,1,4,01,contiguous_2,2016-10-23T21:07:22,ethanwritt,640.0
1804135405977600384,neighbor,1,4,012,steady_all3,2015-10-26T05:35:00,Piplup,1003.0
1577976856576000234,neighbor,1,13,1,single_window,2014-12-18T04:38:20,Andrew-Dong-2,1315.0
2243966078550016223,neighbor,1,5,01,contiguous_2,2017-06-24T02:00:02,Charles-Morris-23,396.0
2293805625638912587,neighbor,1,4,01,contiguous_2,2017-08-31T20:22:19,lucagunz,328.0
2374284781551616382,neighbor,1,5,01,contiguous_2,2017-12-20T21:20:02,Kyle-Connelly-6,217.0
2022293597323264518,neighbor,1,5,01,contiguous_2,2016-08-22T05:36:23,Ryan-Hanmel,702.0
1810379608948736510,neighbor,1,3,01,contiguous_2,2015-11-03T20:21:07,Bailey-Buckley,995.0
1781428157153280127,neighbor,1,4,01,contiguous_2,2015-09-24T21:39:45,TylerSourapas,1035.0
1874398587912192234,neighbor,1,6,01,contiguous_2,2016-01-31T04:15:24,walkers16,906.0
2279472187310080453,neighbor,5,13,0,single_window,2017-08-12T01:44:20,Jared-Wulbrun,347.0
2537581820510208196,neighbor,2,8,01,contiguous_2,2018-08-03T04:42:06,Jaiveer-Sandhu,-9.0
2172993866301440288,neighbor,4,11,0,single_window,2017-03-18T03:50:55,Max-Jung-Goldberg,494.0
2460442823753728524,neighbor,2,5,0,single_window,2018-04-18T18:20:41,schlemmdog,98.0
2530107721777152330,neighbor,2,11,01,contiguous_2,2018-07-23T21:12:24,Matan-Ziv,2.0
2512347855847424268,neighbor,2,4,0,single_window,2018-06-29T09:06:43,maxdorward,26.0
2530740902297600396,neighbor,2,3,01,contiguous_2,2018-07-24T18:10:25,Rafi-Moskowitz-1,1.0
2024851107741696707,neighbor,4,11,01,contiguous_2,2016-08-25T18:17:42,wstrauch99,699.0
2534646151643136877,neighbor,4,15,0,single_window,2018-07-30T03:29:27,Jeremy-Akioka,-5.0
2502044732620800523,neighbor,4,10,01,contiguous_2,2018-06-15T03:56:15,Will-Schmutz,40.0
2251058327846912341,neighbor,2,6,01,contiguous_2,2017-07-03T20:51:04,bennermullin,387.0
2053771572019200803,neighbor,2,11,01,contiguous_2,2016-10-04T15:57:30,PatrickCrago,659.0
1776908383551488119,neighbor,2,3,1,single_window,2015-09-18T15:59:46,Ashley-Burns-11,1041.0
1916905124265984744,neighbor,1,3,01,contiguous_2,2016-03-29T19:48:18,rchoraz,848.0
1992558045560832357,neighbor,1,7,01,contiguous_2,2016-07-12T04:57:09,amadden98,743.0
2004689121968128216,neighbor,1,7,0,single_window,2016-07-28T22:39:26,DietrichTribull,727.0
2013514977771520669,neighbor,1,6,0,single_window,2016-08-10T02:54:50,mtodzo,714.0
1885310011047936253,neighbor,4,7,01,contiguous_2,2016-02-15T05:34:27,Cgayle97,891.0
2018398984732672601,neighbor,1,6,012,steady_all3,2016-08-16T20:38:29,Jackson-Matasosky,708.0
1744342565781504072,neighbor,2,3,1,single_window,2015-08-04T17:37:18,Drew-Ziemianski,1086.0
2004755475857408580,neighbor,3,16,01,contiguous_2,2016-07-29T00:51:16,WyattBurbrink,726.0
2111708734685184745,neighbor,1,4,01,contiguous_2,2016-12-23T14:28:18,Makenzi-Utter,579.0
2016914670878720740,neighbor,2,3,01,contiguous_2,2016-08-14T19:29:25,michaelrini,710.0
2128134853885952240,neighbor,1,3,01,contiguous_2,2017-01-15T06:24:04,Rhett-Rinehart,556.0
2012549734203392577,neighbor,2,3,01,contiguous_2,2016-08-08T18:57:04,angelaparkk,716.0
2361600862322688360,neighbor,2,4,01,contiguous_2,2017-12-03T09:19:21,briannlee,234.0
2429428915240960444,neighbor,3,8,012,steady_all3,2018-03-06T23:21:35,Daniel-Kim-71416,141.0
2161973592588288330,neighbor,3,11,01,contiguous_2,2017-03-02T22:55:36,willysa,510.0
1996666156613632386,neighbor,1,3,01,contiguous_2,2016-07-17T20:59:14,jackmancuso,738.0
2009820836134912238,neighbor,1,3,01,contiguous_2,2016-08-05T00:35:14,Joe-Hoffmann-,719.0
2170512625106944089,neighbor,1,7,01,contiguous_2,2017-03-14T17:41:08,g-duncan,498.0
2368749315293184504,neighbor,2,3,0,single_window,2017-12-13T06:02:03,Jack_Fitz23,224.0
2483189306097664657,neighbor,1,3,01,contiguous_2,2018-05-20T03:33:53,Gavin-Lombardi,66.0
2306237517529088344,neighbor,1,4,01,contiguous_2,2017-09-18T00:02:16,Simran-Vinaik,310.0
2263541465743360451,neighbor,1,3,0,single_window,2017-07-21T02:12:50,cgarrett0,369.0
2532324033953792557,neighbor,1,8,01,contiguous_2,2018-07-26T22:35:49,Evan-Nealt,-1.0
2184503455907840595,neighbor,1,3,01,contiguous_2,2017-04-03T00:58:25,Dylan-Shields-5,478.0
2322232353226752585,neighbor,1,3,01,contiguous_2,2017-10-10T01:41:09,Evan-Klein-19,288.0
2021366932963328676,neighbor,1,235,1,single_window,2016-08-20T22:55:16,metalpaysme,704.0
1620548614356992302,neighbor,1,5,01,contiguous_2,2015-02-14T22:20:49,Bynn-Dokgo,1257.0
